,Material,Space Group,ehull,Z_x,Electronegativity_x,IonizationPotential_x,ElectronAffinity_x,HOMO_x,LUMO_x,r_s_orbital_x,r_p_orbital_x,r_d_orbital_x,r_atomic_nonbonded_x,r_valence_lastorbital_x,r_covalent_x,Valence_x,PeriodicColumn_x,PeriodicColumn_upto18_x,NumberUnfilledOrbitals_x,Polarizability_x,Z_y,Electronegativity_y,IonizationPotential_y,ElectronAffinity_y,HOMO_y,LUMO_y,r_s_orbital_y,r_p_orbital_y,r_d_orbital_y,r_atomic_nonbonded_y,r_valence_lastorbital_y,r_covalent_y,Valence_y,PeriodicColumn_y,PeriodicColumn_upto18_y,NumberUnfilledOrbitals_y,Polarizability_y
230,TlI2,P-3m1,0.12083217427505555,81,2.04,-5.1215,0.0916,-2.3692,2.6329,1.0974,1.5446,0.5904,1.48,1.5446,1.45,27.0,3.0,13.0,5.0,51.6,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
231,TlI2,P-6m2,0.1794715730358074,81,2.04,-5.1215,0.0916,-2.3692,2.6329,1.0974,1.5446,0.5904,1.48,1.5446,1.45,27.0,3.0,13.0,5.0,51.6,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
232,WI2,P-4m2,0.7826859317666172,74,2.36,-8.8329,-0.4374,-4.4864,-0.3665,1.4074,1.6061,0.7906,1.46,0.7906,1.62,20.0,6.0,6.0,6.0,75.0,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
233,WI2,P-6m2,0.8506814957641353,74,2.36,-8.8329,-0.4374,-4.4864,-0.3665,1.4074,1.6061,0.7906,1.46,0.7906,1.62,20.0,6.0,6.0,6.0,75.0,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
234,WI2,P-3m1,0.6642501795090391,74,2.36,-8.8329,-0.4374,-4.4864,-0.3665,1.4074,1.6061,0.7906,1.46,0.7906,1.62,20.0,6.0,6.0,6.0,75.0,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
235,YI2,P-3m1,0.040215869243811486,39,1.22,-6.1707,0.6624,-2.5187,-0.9887,1.7851,1.9482,0.9426,1.62,0.9426,1.9,3.0,3.0,3.0,9.0,153.0,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
236,ZnI2,P-4m2,0.0,30,1.65,-9.8943,1.9968,-5.9772,-0.7858,1.1068,1.6435,0.2997,1.31,1.1068,1.22,12.0,2.0,12.0,0.0,38.666,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
237,ZnI2,P-3m1,0.12138590468397575,30,1.65,-9.8943,1.9968,-5.9772,-0.7858,1.1068,1.6435,0.2997,1.31,1.1068,1.22,12.0,2.0,12.0,0.0,38.666,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
238,ZnI2,P-6m2,0.3015546824128853,30,1.65,-9.8943,1.9968,-5.9772,-0.7858,1.1068,1.6435,0.2997,1.31,1.1068,1.22,12.0,2.0,12.0,0.0,38.666,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
239,ZrI2,P-3m1,0.13569667696276433,40,1.33,-6.6339,-0.0117,-3.6022,-0.5279,1.6694,1.7575,0.8444,1.48,0.8444,1.75,4.0,4.0,4.0,8.0,121.0,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
240,ZrI2,P-6m2,0.0270047010493073,40,1.33,-6.6339,-0.0117,-3.6022,-0.5279,1.6694,1.7575,0.8444,1.48,0.8444,1.75,4.0,4.0,4.0,8.0,121.0,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
241,AgSe2,P-4m2,0.14562467347717245,47,1.93,-7.8182,-1.2721,-4.4022,0.9657,1.3241,1.4180000000000001,0.5486,1.53,1.3241,1.45,11.0,1.0,11.0,1.0,52.5,34,2.55,-10.7939,-2.5344,-6.5105,4.7429,0.7997,0.9578,0.2397,1.16,0.9578,1.2,16.0,6.0,16.0,2.0,26.24
242,AsSe2,P-3m1,0.09624340524576998,33,2.18,-9.0974,-1.6025,-5.1964,4.1976,0.8558,1.0507,0.2524,1.19,1.0507,1.19,15.0,5.0,15.0,3.0,29.8,34,2.55,-10.7939,-2.5344,-6.5105,4.7429,0.7997,0.9578,0.2397,1.16,0.9578,1.2,16.0,6.0,16.0,2.0,26.24
243,AsSe2,P-6m2,0.2973131384773927,33,2.18,-9.0974,-1.6025,-5.1964,4.1976,0.8558,1.0507,0.2524,1.19,1.0507,1.19,15.0,5.0,15.0,3.0,29.8,34,2.55,-10.7939,-2.5344,-6.5105,4.7429,0.7997,0.9578,0.2397,1.16,0.9578,1.2,16.0,6.0,16.0,2.0,26.24
244,AuSe2,P-6m2,0.43843430908805825,79,2.54,-9.3842,-2.3142,-5.7531,0.7024,1.2274,1.4369,0.6436,1.44,1.2274,1.36,25.0,1.0,11.0,1.0,36.1,34,2.55,-10.7939,-2.5344,-6.5105,4.7429,0.7997,0.9578,0.2397,1.16,0.9578,1.2,16.0,6.0,16.0,2.0,26.24
245,AuSe2,P-3m1,0.2583701627359997,79,2.54,-9.3842,-2.3142,-5.7531,0.7024,1.2274,1.4369,0.6436,1.44,1.2274,1.36,25.0,1.0,11.0,1.0,36.1,34,2.55,-10.7939,-2.5344,-6.5105,4.7429,0.7997,0.9578,0.2397,1.16,0.9578,1.2,16.0,6.0,16.0,2.0,26.24
246,AuSe2,P-4m2,0.28319634814473726,79,2.54,-9.3842,-2.3142,-5.7531,0.7024,1.2274,1.4369,0.6436,1.44,1.2274,1.36,25.0,1.0,11.0,1.0,36.1,34,2.55,-10.7939,-2.5344,-6.5105,4.7429,0.7997,0.9578,0.2397,1.16,0.9578,1.2,16.0,6.0,16.0,2.0,26.24
247,BiSe2,P-3m1,0.21831011604700618,83,2.02,-7.8723,-1.5162,-4.5686,2.1526,0.9899,1.3017,0.5469,1.46,1.3017,1.48,29.0,5.0,15.0,3.0,50.0,34,2.55,-10.7939,-2.5344,-6.5105,4.7429,0.7997,0.9578,0.2397,1.16,0.9578,1.2,16.0,6.0,16.0,2.0,26.24
248,BiSe2,P-6m2,0.37941097483754466,83,2.02,-7.8723,-1.5162,-4.5686,2.1526,0.9899,1.3017,0.5469,1.46,1.3017,1.48,29.0,5.0,15.0,3.0,50.0,34,2.55,-10.7939,-2.5344,-6.5105,4.7429,0.7997,0.9578,0.2397,1.16,0.9578,1.2,16.0,6.0,16.0,2.0,26.24
249,BiSe2,P-4m2,0.4152348801243703,83,2.02,-7.8723,-1.5162,-4.5686,2.1526,0.9899,1.3017,0.5469,1.46,1.3017,1.48,29.0,5.0,15.0,3.0,50.0,34,2.55,-10.7939,-2.5344,-6.5105,4.7429,0.7997,0.9578,0.2397,1.16,0.9578,1.2,16.0,6.0,16.0,2.0,26.24
250,CaSe2,P-4m2,0.9141583213315425,20,1.0,-6.2818,1.2046,-3.7676,-1.9349,1.7988,2.0269,0.695,1.74,1.7988,1.76,2.0,2.0,2.0,0.0,160.77,34,2.55,-10.7939,-2.5344,-6.5105,4.7429,0.7997,0.9578,0.2397,1.16,0.9578,1.2,16.0,6.0,16.0,2.0,26.24
251,CdSe2,P-4m2,0.4345567355449485,48,1.69,-9.2605,1.6111,-5.657,-0.9432,1.2355,1.804,0.5192,1.48,1.2355,1.44,12.0,2.0,12.0,0.0,46.8,34,2.55,-10.7939,-2.5344,-6.5105,4.7429,0.7997,0.9578,0.2397,1.16,0.9578,1.2,16.0,6.0,16.0,2.0,26.24
252,CrSe2,P-6m2,0.0,24,1.66,-7.3295,-0.7587,-4.4654,0.49,1.4266,1.4063,0.4392,1.27,0.4392,1.39,6.0,6.0,6.0,6.0,78.0,34,2.55,-10.7939,-2.5344,-6.5105,4.7429,0.7997,0.9578,0.2397,1.16,0.9578,1.2,16.0,6.0,16.0,2.0,26.24
253,CrSe2,P-3m1,0.1397455238364576,24,1.66,-7.3295,-0.7587,-4.4654,0.49,1.4266,1.4063,0.4392,1.27,0.4392,1.39,6.0,6.0,6.0,6.0,78.0,34,2.55,-10.7939,-2.5344,-6.5105,4.7429,0.7997,0.9578,0.2397,1.16,0.9578,1.2,16.0,6.0,16.0,2.0,26.24
254,CuSe2,P-3m1,0.26685767409449274,29,1.9,-8.291,-1.4328,-4.6082,1.3569,1.2022,1.2492,0.319,1.38,1.2022,1.32,11.0,1.0,11.0,1.0,53.44,34,2.55,-10.7939,-2.5344,-6.5105,4.7429,0.7997,0.9578,0.2397,1.16,0.9578,1.2,16.0,6.0,16.0,2.0,26.24
255,CuSe2,P-6m2,0.22237738463137963,29,1.9,-8.291,-1.4328,-4.6082,1.3569,1.2022,1.2492,0.319,1.38,1.2022,1.32,11.0,1.0,11.0,1.0,53.44,34,2.55,-10.7939,-2.5344,-6.5105,4.7429,0.7997,0.9578,0.2397,1.16,0.9578,1.2,16.0,6.0,16.0,2.0,26.24
256,CuSe2,P-4m2,0.1277562015564957,29,1.9,-8.291,-1.4328,-4.6082,1.3569,1.2022,1.2492,0.319,1.38,1.2022,1.32,11.0,1.0,11.0,1.0,53.44,34,2.55,-10.7939,-2.5344,-6.5105,4.7429,0.7997,0.9578,0.2397,1.16,0.9578,1.2,16.0,6.0,16.0,2.0,26.24
257,FeSe2,P-4m2,0.38202849327409716,26,1.83,-7.4058,-1.4423,-4.4232,-0.5256,1.3369,1.7071,0.3822,1.25,0.3822,1.32,8.0,8.0,8.0,4.0,58.0,34,2.55,-10.7939,-2.5344,-6.5105,4.7429,0.7997,0.9578,0.2397,1.16,0.9578,1.2,16.0,6.0,16.0,2.0,26.24
258,GaSe2,P-4m2,0.15146320037790295,31,1.81,-5.6321,0.1264,-2.5791,3.273,1.0027,1.344,0.2823,1.26,1.344,1.22,13.0,3.0,13.0,5.0,51.4,34,2.55,-10.7939,-2.5344,-6.5105,4.7429,0.7997,0.9578,0.2397,1.16,0.9578,1.2,16.0,6.0,16.0,2.0,26.24
259,GeSe2,P-6m2,0.41998353482062944,32,2.01,-7.3928,-0.7121,-3.8948,3.4236,0.922,1.1721,0.2666,1.22,1.1721,1.2,14.0,4.0,14.0,4.0,39.43,34,2.55,-10.7939,-2.5344,-6.5105,4.7429,0.7997,0.9578,0.2397,1.16,0.9578,1.2,16.0,6.0,16.0,2.0,26.24
260,GeSe2,P-4m2,0.05107428285072638,32,2.01,-7.3928,-0.7121,-3.8948,3.4236,0.922,1.1721,0.2666,1.22,1.1721,1.2,14.0,4.0,14.0,4.0,39.43,34,2.55,-10.7939,-2.5344,-6.5105,4.7429,0.7997,0.9578,0.2397,1.16,0.9578,1.2,16.0,6.0,16.0,2.0,26.24
261,GeSe2,P-3m1,0.12880825448982886,32,2.01,-7.3928,-0.7121,-3.8948,3.4236,0.922,1.1721,0.2666,1.22,1.1721,1.2,14.0,4.0,14.0,4.0,39.43,34,2.55,-10.7939,-2.5344,-6.5105,4.7429,0.7997,0.9578,0.2397,1.16,0.9578,1.2,16.0,6.0,16.0,2.0,26.24
262,HfSe2,P-3m1,0.0,72,1.3,-6.4985,0.7772,-2.6937,-0.4781,1.5366,1.7316,0.8951,1.5,0.8951,1.75,18.0,4.0,4.0,8.0,109.0,34,2.55,-10.7939,-2.5344,-6.5105,4.7429,0.7997,0.9578,0.2397,1.16,0.9578,1.2,16.0,6.0,16.0,2.0,26.24
263,HfSe2,P-6m2,0.17357270625610255,72,1.3,-6.4985,0.7772,-2.6937,-0.4781,1.5366,1.7316,0.8951,1.5,0.8951,1.75,18.0,4.0,4.0,8.0,109.0,34,2.55,-10.7939,-2.5344,-6.5105,4.7429,0.7997,0.9578,0.2397,1.16,0.9578,1.2,16.0,6.0,16.0,2.0,26.24
264,HfSe2,P-4m2,0.3372374115472627,72,1.3,-6.4985,0.7772,-2.6937,-0.4781,1.5366,1.7316,0.8951,1.5,0.8951,1.75,18.0,4.0,4.0,8.0,109.0,34,2.55,-10.7939,-2.5344,-6.5105,4.7429,0.7997,0.9578,0.2397,1.16,0.9578,1.2,16.0,6.0,16.0,2.0,26.24
265,HgSe2,P-4m2,0.40903398455756645,80,2.0,-10.719000000000001,1.6880000000000002,-6.808,0.8594,1.1675,1.8734,0.6158,1.49,1.1675,1.32,26.0,2.0,12.0,0.0,34.27,34,2.55,-10.7939,-2.5344,-6.5105,4.7429,0.7997,0.9578,0.2397,1.16,0.9578,1.2,16.0,6.0,16.0,2.0,26.24
266,HgSe2,P-6m2,0.4780119068083394,80,2.0,-10.719000000000001,1.6880000000000002,-6.808,0.8594,1.1675,1.8734,0.6158,1.49,1.1675,1.32,26.0,2.0,12.0,0.0,34.27,34,2.55,-10.7939,-2.5344,-6.5105,4.7429,0.7997,0.9578,0.2397,1.16,0.9578,1.2,16.0,6.0,16.0,2.0,26.24
267,InSe2,P-4m2,0.23576711882693666,49,1.78,-5.3158,-0.0113,-2.5181,2.6968,1.1407,1.5133,0.4929,1.44,1.5133,1.42,13.0,3.0,13.0,5.0,62.0,34,2.55,-10.7939,-2.5344,-6.5105,4.7429,0.7997,0.9578,0.2397,1.16,0.9578,1.2,16.0,6.0,16.0,2.0,26.24
268,IrSe2,P-4m2,0.4634100107780057,77,2.2,-8.8201,-2.541,-5.6901,0.5069,0.9966,1.4695,0.6939,1.37,0.6939,1.41,23.0,9.0,9.0,3.0,51.0,34,2.55,-10.7939,-2.5344,-6.5105,4.7429,0.7997,0.9578,0.2397,1.16,0.9578,1.2,16.0,6.0,16.0,2.0,26.24
269,IrSe2,P-3m1,0.1548531859466185,77,2.2,-8.8201,-2.541,-5.6901,0.5069,0.9966,1.4695,0.6939,1.37,0.6939,1.41,23.0,9.0,9.0,3.0,51.0,34,2.55,-10.7939,-2.5344,-6.5105,4.7429,0.7997,0.9578,0.2397,1.16,0.9578,1.2,16.0,6.0,16.0,2.0,26.24
270,IrSe2,P-6m2,0.42006082660432276,77,2.2,-8.8201,-2.541,-5.6901,0.5069,0.9966,1.4695,0.6939,1.37,0.6939,1.41,23.0,9.0,9.0,3.0,51.0,34,2.55,-10.7939,-2.5344,-6.5105,4.7429,0.7997,0.9578,0.2397,1.16,0.9578,1.2,16.0,6.0,16.0,2.0,26.24
271,KSe2,Pmm2,0.6617883016782343,19,0.82,-4.3142,-0.4514,-2.3189,-0.40399999999999997,2.2049,0.9378,0.9378,1.96,2.2049,2.03,1.0,1.0,1.0,1.0,290.6,34,2.55,-10.7939,-2.5344,-6.5105,4.7429,0.7997,0.9578,0.2397,1.16,0.9578,1.2,16.0,6.0,16.0,2.0,26.24
272,MoSe2,P-3m1,0.23426711597041816,42,2.16,-6.8668,-1.5561,-4.3183,-0.1345,1.5418,1.6626,0.7271,1.45,0.7271,1.54,6.0,6.0,6.0,6.0,86.0,34,2.55,-10.7939,-2.5344,-6.5105,4.7429,0.7997,0.9578,0.2397,1.16,0.9578,1.2,16.0,6.0,16.0,2.0,26.24
273,MoSe2,P-6m2,0.0,42,2.16,-6.8668,-1.5561,-4.3183,-0.1345,1.5418,1.6626,0.7271,1.45,0.7271,1.54,6.0,6.0,6.0,6.0,86.0,34,2.55,-10.7939,-2.5344,-6.5105,4.7429,0.7997,0.9578,0.2397,1.16,0.9578,1.2,16.0,6.0,16.0,2.0,26.24
274,NbSe2,P-6m2,0.0009499913724487774,41,1.6,-7.1783,-0.8556,-4.6186,-0.7269,1.5752,1.7332,0.7728,1.37,0.7728,1.64,5.0,5.0,5.0,7.0,106.0,34,2.55,-10.7939,-2.5344,-6.5105,4.7429,0.7997,0.9578,0.2397,1.16,0.9578,1.2,16.0,6.0,16.0,2.0,26.24
275,NbSe2,P-3m1,0.032933970661831125,41,1.6,-7.1783,-0.8556,-4.6186,-0.7269,1.5752,1.7332,0.7728,1.37,0.7728,1.64,5.0,5.0,5.0,7.0,106.0,34,2.55,-10.7939,-2.5344,-6.5105,4.7429,0.7997,0.9578,0.2397,1.16,0.9578,1.2,16.0,6.0,16.0,2.0,26.24
276,NiSe2,P-3m1,0.0,28,1.91,-7.5452,-1.2886,-4.3916,0.5082,1.2589,1.57,0.3377,1.21,0.3377,1.24,10.0,10.0,10.0,2.0,48.0,34,2.55,-10.7939,-2.5344,-6.5105,4.7429,0.7997,0.9578,0.2397,1.16,0.9578,1.2,16.0,6.0,16.0,2.0,26.24
277,NiSe2,P-6m2,0.17980800793707336,28,1.91,-7.5452,-1.2886,-4.3916,0.5082,1.2589,1.57,0.3377,1.21,0.3377,1.24,10.0,10.0,10.0,2.0,48.0,34,2.55,-10.7939,-2.5344,-6.5105,4.7429,0.7997,0.9578,0.2397,1.16,0.9578,1.2,16.0,6.0,16.0,2.0,26.24
278,OsSe2,P-3m1,0.29389996166451243,76,2.2,-9.1155,-1.8446,-6.0059,-0.0685,1.3156,1.5096,0.7190000000000001,1.28,0.7190000000000001,1.44,22.0,8.0,8.0,4.0,57.0,34,2.55,-10.7939,-2.5344,-6.5105,4.7429,0.7997,0.9578,0.2397,1.16,0.9578,1.2,16.0,6.0,16.0,2.0,26.24
279,OsSe2,P-6m2,0.32206419970903843,76,2.2,-9.1155,-1.8446,-6.0059,-0.0685,1.3156,1.5096,0.7190000000000001,1.28,0.7190000000000001,1.44,22.0,8.0,8.0,4.0,57.0,34,2.55,-10.7939,-2.5344,-6.5105,4.7429,0.7997,0.9578,0.2397,1.16,0.9578,1.2,16.0,6.0,16.0,2.0,26.24
280,OsSe2,P-4m2,0.409850966367325,76,2.2,-9.1155,-1.8446,-6.0059,-0.0685,1.3156,1.5096,0.7190000000000001,1.28,0.7190000000000001,1.44,22.0,8.0,8.0,4.0,57.0,34,2.55,-10.7939,-2.5344,-6.5105,4.7429,0.7997,0.9578,0.2397,1.16,0.9578,1.2,16.0,6.0,16.0,2.0,26.24
281,PbSe2,P-4m2,0.3715527700742406,82,2.33,-6.54,-0.7047,-3.4960000000000004,2.5655,1.0396,1.4049,0.5676,1.47,1.4049,1.46,28.0,4.0,14.0,4.0,47.71,34,2.55,-10.7939,-2.5344,-6.5105,4.7429,0.7997,0.9578,0.2397,1.16,0.9578,1.2,16.0,6.0,16.0,2.0,26.24
282,PbSe2,P-3m1,0.3470440475550415,82,2.33,-6.54,-0.7047,-3.4960000000000004,2.5655,1.0396,1.4049,0.5676,1.47,1.4049,1.46,28.0,4.0,14.0,4.0,47.71,34,2.55,-10.7939,-2.5344,-6.5105,4.7429,0.7997,0.9578,0.2397,1.16,0.9578,1.2,16.0,6.0,16.0,2.0,26.24
283,PbSe2,P-6m2,0.1797082408019219,82,2.33,-6.54,-0.7047,-3.4960000000000004,2.5655,1.0396,1.4049,0.5676,1.47,1.4049,1.46,28.0,4.0,14.0,4.0,47.71,34,2.55,-10.7939,-2.5344,-6.5105,4.7429,0.7997,0.9578,0.2397,1.16,0.9578,1.2,16.0,6.0,16.0,2.0,26.24
284,PdSe2,P-6m2,0.26763793110121686,46,2.2,-8.97,-0.5361,-4.1184,-3.4298,1.4218,1.4577,0.5805,1.31,0.5805,1.39,10.0,10.0,10.0,0.0,32.0,34,2.55,-10.7939,-2.5344,-6.5105,4.7429,0.7997,0.9578,0.2397,1.16,0.9578,1.2,16.0,6.0,16.0,2.0,26.24
285,PdSe2,P-4m2,0.34999344820563155,46,2.2,-8.97,-0.5361,-4.1184,-3.4298,1.4218,1.4577,0.5805,1.31,0.5805,1.39,10.0,10.0,10.0,0.0,32.0,34,2.55,-10.7939,-2.5344,-6.5105,4.7429,0.7997,0.9578,0.2397,1.16,0.9578,1.2,16.0,6.0,16.0,2.0,26.24
286,PdSe2,P-3m1,0.0259466971464839,46,2.2,-8.97,-0.5361,-4.1184,-3.4298,1.4218,1.4577,0.5805,1.31,0.5805,1.39,10.0,10.0,10.0,0.0,32.0,34,2.55,-10.7939,-2.5344,-6.5105,4.7429,0.7997,0.9578,0.2397,1.16,0.9578,1.2,16.0,6.0,16.0,2.0,26.24
287,PtSe2,P-4m2,0.5456784633278039,78,2.28,-9.1302,-2.2143,-5.312,0.8213,0.9879,1.4721,0.6707,1.28,0.6707,1.36,24.0,10.0,10.0,2.0,44.0,34,2.55,-10.7939,-2.5344,-6.5105,4.7429,0.7997,0.9578,0.2397,1.16,0.9578,1.2,16.0,6.0,16.0,2.0,26.24
288,PtSe2,P-6m2,0.4515136006212632,78,2.28,-9.1302,-2.2143,-5.312,0.8213,0.9879,1.4721,0.6707,1.28,0.6707,1.36,24.0,10.0,10.0,2.0,44.0,34,2.55,-10.7939,-2.5344,-6.5105,4.7429,0.7997,0.9578,0.2397,1.16,0.9578,1.2,16.0,6.0,16.0,2.0,26.24
289,PtSe2,P-3m1,0.0,78,2.28,-9.1302,-2.2143,-5.312,0.8213,0.9879,1.4721,0.6707,1.28,0.6707,1.36,24.0,10.0,10.0,2.0,44.0,34,2.55,-10.7939,-2.5344,-6.5105,4.7429,0.7997,0.9578,0.2397,1.16,0.9578,1.2,16.0,6.0,16.0,2.0,26.24
290,RbSe2,Pmm2,0.8162913098319455,37,0.82,-4.1437,-0.4859,-2.2313,-0.1321,2.3142,2.517,1.9965,2.11,2.3142,2.2,1.0,1.0,1.0,1.0,318.8,34,2.55,-10.7939,-2.5344,-6.5105,4.7429,0.7997,0.9578,0.2397,1.16,0.9578,1.2,16.0,6.0,16.0,2.0,26.24
291,ReSe2,P-4m2,0.6375730726774005,75,1.9,-9.41,-1.0563,-5.3736,-0.267,1.3561,1.5549,0.7516,1.59,0.7516,1.51,21.0,7.0,7.0,5.0,65.0,34,2.55,-10.7939,-2.5344,-6.5105,4.7429,0.7997,0.9578,0.2397,1.16,0.9578,1.2,16.0,6.0,16.0,2.0,26.24
292,ReSe2,P-3m1,0.37241304041688633,75,1.9,-9.41,-1.0563,-5.3736,-0.267,1.3561,1.5549,0.7516,1.59,0.7516,1.51,21.0,7.0,7.0,5.0,65.0,34,2.55,-10.7939,-2.5344,-6.5105,4.7429,0.7997,0.9578,0.2397,1.16,0.9578,1.2,16.0,6.0,16.0,2.0,26.24
293,ReSe2,P-6m2,0.3080405014997396,75,1.9,-9.41,-1.0563,-5.3736,-0.267,1.3561,1.5549,0.7516,1.59,0.7516,1.51,21.0,7.0,7.0,5.0,65.0,34,2.55,-10.7939,-2.5344,-6.5105,4.7429,0.7997,0.9578,0.2397,1.16,0.9578,1.2,16.0,6.0,16.0,2.0,26.24
294,RhSe2,P-4m2,0.3983780946098842,45,2.28,-8.3124,-0.6679,-3.5046,-3.3159,1.4607,1.5004,0.6129,1.35,0.6129,1.42,9.0,9.0,9.0,3.0,58.0,34,2.55,-10.7939,-2.5344,-6.5105,4.7429,0.7997,0.9578,0.2397,1.16,0.9578,1.2,16.0,6.0,16.0,2.0,26.24
295,RhSe2,P-3m1,0.11714710675238749,45,2.28,-8.3124,-0.6679,-3.5046,-3.3159,1.4607,1.5004,0.6129,1.35,0.6129,1.42,9.0,9.0,9.0,3.0,58.0,34,2.55,-10.7939,-2.5344,-6.5105,4.7429,0.7997,0.9578,0.2397,1.16,0.9578,1.2,16.0,6.0,16.0,2.0,26.24
296,RhSe2,P-6m2,0.2830362675465121,45,2.28,-8.3124,-0.6679,-3.5046,-3.3159,1.4607,1.5004,0.6129,1.35,0.6129,1.42,9.0,9.0,9.0,3.0,58.0,34,2.55,-10.7939,-2.5344,-6.5105,4.7429,0.7997,0.9578,0.2397,1.16,0.9578,1.2,16.0,6.0,16.0,2.0,26.24
297,RuSe2,P-6m2,0.310039431775858,44,2.2,-7.567,-1.0654,-3.596,1.1132,1.4868,1.548,0.6473,1.26,0.6473,1.46,8.0,8.0,8.0,4.0,65.0,34,2.55,-10.7939,-2.5344,-6.5105,4.7429,0.7997,0.9578,0.2397,1.16,0.9578,1.2,16.0,6.0,16.0,2.0,26.24
298,RuSe2,P-4m2,0.4733725637311311,44,2.2,-7.567,-1.0654,-3.596,1.1132,1.4868,1.548,0.6473,1.26,0.6473,1.46,8.0,8.0,8.0,4.0,65.0,34,2.55,-10.7939,-2.5344,-6.5105,4.7429,0.7997,0.9578,0.2397,1.16,0.9578,1.2,16.0,6.0,16.0,2.0,26.24
299,SbSe2,P-3m1,0.07137372321737048,51,2.05,-8.2918,-1.5672,-4.8268,4.7346,1.0035,1.24,0.4483,1.38,1.24,1.39,15.0,5.0,15.0,3.0,42.55,34,2.55,-10.7939,-2.5344,-6.5105,4.7429,0.7997,0.9578,0.2397,1.16,0.9578,1.2,16.0,6.0,16.0,2.0,26.24
300,SbSe2,P-4m2,0.2697385141825652,51,2.05,-8.2918,-1.5672,-4.8268,4.7346,1.0035,1.24,0.4483,1.38,1.24,1.39,15.0,5.0,15.0,3.0,42.55,34,2.55,-10.7939,-2.5344,-6.5105,4.7429,0.7997,0.9578,0.2397,1.16,0.9578,1.2,16.0,6.0,16.0,2.0,26.24
301,SbSe2,P-6m2,0.2861544269178822,51,2.05,-8.2918,-1.5672,-4.8268,4.7346,1.0035,1.24,0.4483,1.38,1.24,1.39,15.0,5.0,15.0,3.0,42.55,34,2.55,-10.7939,-2.5344,-6.5105,4.7429,0.7997,0.9578,0.2397,1.16,0.9578,1.2,16.0,6.0,16.0,2.0,26.24
302,ScSe2,P-4m2,0.29342623659211375,21,1.36,-7.0542,0.8386,-3.2357,-0.1844,1.6506,1.6230000000000002,0.5809,1.44,0.5809,1.7,3.0,3.0,3.0,9.0,107.0,34,2.55,-10.7939,-2.5344,-6.5105,4.7429,0.7997,0.9578,0.2397,1.16,0.9578,1.2,16.0,6.0,16.0,2.0,26.24
303,ScSe2,P-3m1,0.0,21,1.36,-7.0542,0.8386,-3.2357,-0.1844,1.6506,1.6230000000000002,0.5809,1.44,0.5809,1.7,3.0,3.0,3.0,9.0,107.0,34,2.55,-10.7939,-2.5344,-6.5105,4.7429,0.7997,0.9578,0.2397,1.16,0.9578,1.2,16.0,6.0,16.0,2.0,26.24
304,SnSe2,P-3m1,0.0,50,1.96,-6.831,-0.8358,-3.6934,2.8969,1.0659999999999998,1.3554,0.4694,1.41,1.3554,1.39,14.0,4.0,14.0,4.0,56.34,34,2.55,-10.7939,-2.5344,-6.5105,4.7429,0.7997,0.9578,0.2397,1.16,0.9578,1.2,16.0,6.0,16.0,2.0,26.24
305,SnSe2,P-6m2,0.26512825912821525,50,1.96,-6.831,-0.8358,-3.6934,2.8969,1.0659999999999998,1.3554,0.4694,1.41,1.3554,1.39,14.0,4.0,14.0,4.0,56.34,34,2.55,-10.7939,-2.5344,-6.5105,4.7429,0.7997,0.9578,0.2397,1.16,0.9578,1.2,16.0,6.0,16.0,2.0,26.24
306,SnSe2,P-4m2,0.05603390973997924,50,1.96,-6.831,-0.8358,-3.6934,2.8969,1.0659999999999998,1.3554,0.4694,1.41,1.3554,1.39,14.0,4.0,14.0,4.0,56.34,34,2.55,-10.7939,-2.5344,-6.5105,4.7429,0.7997,0.9578,0.2397,1.16,0.9578,1.2,16.0,6.0,16.0,2.0,26.24
